video_name,camera_view,action,frame,time_sec,faults
260121_發球_01_01_LF_240.mov,LF,站定準備,596,19.876654,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,1044,34.808263,
260121_發球_01_01_LF_240.mov,LF,拋球(球位於最低點),1090,36.336811,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,1091,36.370158,
260121_發球_01_01_LF_240.mov,LF,拋球(球離手),1112,37.070127,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,1143,38.10345,
260121_發球_01_01_LF_240.mov,LF,抬擊球手前1幀,1149,38.303447,
260121_發球_01_01_LF_240.mov,LF,蹲下(最低點),1157,38.570104,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,1159,38.636777,
260121_發球_01_01_LF_240.mov,LF,起跳(雙腳離地),1181,39.370096,
260121_發球_01_01_LF_240.mov,LF,躬身(拉到角度最大時),1191,39.703426,
260121_發球_01_01_LF_240.mov,LF,手肘到前,1207,40.236754,
260121_發球_01_01_LF_240.mov,LF,擊球(瞬間),1212,40.403419,
260121_發球_01_01_LF_240.mov,LF,球離手(瞬間),1216,40.536751,
260121_發球_01_01_LF_240.mov,LF,落地(腳著地瞬間),1233,41.103412,
260121_發球_01_01_LF_240.mov,LF,站定準備,2095,69.844166,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,2211,73.716565,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,2251,75.049885,
260121_發球_01_01_LF_240.mov,LF,拋球(球位於最低點),2253,75.116551,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,2258,75.283211,
260121_發球_01_01_LF_240.mov,LF,拋球(球離手),2281,76.066666,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,2313,77.133322,
260121_發球_01_01_LF_240.mov,LF,抬擊球手前1幀,2325,77.533327,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,2328,77.633317,
260121_發球_01_01_LF_240.mov,LF,蹲下(最低點),2329,77.666666,
260121_發球_01_01_LF_240.mov,LF,起跳(雙腳離地),2352,78.406615,
260121_發球_01_01_LF_240.mov,LF,躬身(拉到角度最大時),2366,78.873277,
260121_發球_01_01_LF_240.mov,LF,手肘到前,2380,79.339939,
260121_發球_01_01_LF_240.mov,LF,擊球(瞬間),2386,79.539937,
260121_發球_01_01_LF_240.mov,LF,球離手(瞬間),2388,79.633332,
260121_發球_01_01_LF_240.mov,LF,落地(腳著地瞬間),2404,80.16666,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,3273,109.133323,
260121_發球_01_01_LF_240.mov,LF,拋球(球位於最低點),3319,110.663373,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,3326,110.896792,
260121_發球_01_01_LF_240.mov,LF,拋球(球離手),3351,111.719822,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,3381,112.71981,
260121_發球_01_01_LF_240.mov,LF,抬擊球手前1幀,3386,112.872689,
260121_發球_01_01_LF_240.mov,LF,蹲下(最低點),3392,113.086473,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,3399,113.319801,
260121_發球_01_01_LF_240.mov,LF,起跳(雙腳離地),3422,114.082826,
260121_發球_01_01_LF_240.mov,LF,躬身(拉到角度最大時),3444,114.806706,
260121_發球_01_01_LF_240.mov,LF,手肘到前,3454,115.154929,
260121_發球_01_01_LF_240.mov,LF,擊球(瞬間),3458,115.297966,
260121_發球_01_01_LF_240.mov,LF,球離手(瞬間),3462,115.402073,
260121_發球_01_01_LF_240.mov,LF,落地(腳著地瞬間),3475,115.835402,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,4352,145.095136,
260121_發球_01_01_LF_240.mov,LF,拋球(球位於最低點),4401,146.720043,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,4405,146.845903,
260121_發球_01_01_LF_240.mov,LF,拋球(球離手),4427,147.589073,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,4455,148.522397,
260121_發球_01_01_LF_240.mov,LF,抬擊球手前1幀,4467,148.918864,
260121_發球_01_01_LF_240.mov,LF,蹲下(最低點),4471,149.055725,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,4473,149.117406,
260121_發球_01_01_LF_240.mov,LF,起跳(雙腳離地),4499,149.994239,
260121_發球_01_01_LF_240.mov,LF,躬身(拉到角度最大時),4521,150.715192,
260121_發球_01_01_LF_240.mov,LF,手肘到前,4532,151.080605,
260121_發球_01_01_LF_240.mov,LF,擊球(瞬間),4537,151.24727,
260121_發球_01_01_LF_240.mov,LF,球離手(瞬間),4538,151.280603,
260121_發球_01_01_LF_240.mov,LF,落地(腳著地瞬間),4551,151.713932,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,5495,183.193187,
260121_發球_01_01_LF_240.mov,LF,拋球(球位於最低點),5541,184.731525,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,5543,184.772204,
260121_發球_01_01_LF_240.mov,LF,拋球(球離手),5570,185.679302,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,5604,186.820762,
260121_發球_01_01_LF_240.mov,LF,抬擊球手前1幀,5608,186.954093,
260121_發球_01_01_LF_240.mov,LF,蹲下(最低點),5613,187.120757,
260121_發球_01_01_LF_240.mov,LF,起跳(雙腳離地),5638,187.961024,
260121_發球_01_01_LF_240.mov,LF,躬身(拉到角度最大時),5648,188.269122,
260121_發球_01_01_LF_240.mov,LF,手肘到前,5671,189.038891,
260121_發球_01_01_LF_240.mov,LF,擊球(瞬間),5676,189.206005,
260121_發球_01_01_LF_240.mov,LF,球離手(瞬間),5678,189.272671,
260121_發球_01_01_LF_240.mov,LF,落地(腳著地瞬間),5691,189.709615,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,6646,221.542754,
260121_發球_01_01_LF_240.mov,LF,拋球(球位於最低點),6687,222.919847,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,6692,223.086512,
260121_發球_01_01_LF_240.mov,LF,拋球(球離手),6715,223.853171,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,6742,224.753162,
260121_發球_01_01_LF_240.mov,LF,抬擊球手前1幀,6752,225.082075,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,6759,225.319979,
260121_發球_01_01_LF_240.mov,LF,蹲下(最低點),6761,225.389451,
260121_發球_01_01_LF_240.mov,LF,起跳(雙腳離地),6786,226.222776,
260121_發球_01_01_LF_240.mov,LF,躬身(拉到角度最大時),6798,226.622772,
260121_發球_01_01_LF_240.mov,LF,手肘到前,6818,227.299993,
260121_發球_01_01_LF_240.mov,LF,擊球(瞬間),6821,227.399998,
260121_發球_01_01_LF_240.mov,LF,球離手(瞬間),6823,227.466664,
260121_發球_01_01_LF_240.mov,LF,落地(腳著地瞬間),6835,227.86666,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,7722,257.410834,
260121_發球_01_01_LF_240.mov,LF,拋球(球位於最低點),7748,258.289056,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,7767,258.927759,
260121_發球_01_01_LF_240.mov,LF,拋球(球離手),7789,259.661577,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,7819,260.649221,
260121_發球_01_01_LF_240.mov,LF,抬擊球手前1幀,7829,260.985588,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,7835,261.182544,
260121_發球_01_01_LF_240.mov,LF,蹲下(最低點),7837,261.236474,
260121_發球_01_01_LF_240.mov,LF,起跳(雙腳離地),7860,262.003128,
260121_發球_01_01_LF_240.mov,LF,躬身(拉到角度最大時),7875,262.513979,
260121_發球_01_01_LF_240.mov,LF,手肘到前,7891,263.041074,
260121_發球_01_01_LF_240.mov,LF,擊球(瞬間),7894,263.141072,
260121_發球_01_01_LF_240.mov,LF,球離手(瞬間),7897,263.241068,
260121_發球_01_01_LF_240.mov,LF,落地(腳著地瞬間),7918,263.934465,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,8822,294.071166,
260121_發球_01_01_LF_240.mov,LF,拋球(球位於最低點),8862,295.401899,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,8866,295.566,
260121_發球_01_01_LF_240.mov,LF,拋球(球離手),8888,296.299169,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,8915,297.19999,
260121_發球_01_01_LF_240.mov,LF,抬擊球手前1幀,8929,297.666652,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,8935,297.866658,
260121_發球_01_01_LF_240.mov,LF,蹲下(最低點),8941,298.066656,
260121_發球_01_01_LF_240.mov,LF,起跳(雙腳離地),8957,298.599984,
260121_發球_01_01_LF_240.mov,LF,躬身(拉到角度最大時),8978,299.299992,
260121_發球_01_01_LF_240.mov,LF,手肘到前,8990,299.699995,
260121_發球_01_01_LF_240.mov,LF,擊球(瞬間),8995,299.86666,
260121_發球_01_01_LF_240.mov,LF,球離手(瞬間),8997,299.933326,
260121_發球_01_01_LF_240.mov,LF,落地(腳著地瞬間),9008,300.299989,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,9945,331.525219,
260121_發球_01_01_LF_240.mov,LF,拋球(球位於最低點),9975,332.521339,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,9988,332.950826,
260121_發球_01_01_LF_240.mov,LF,拋球(球離手),10005,333.507799,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,10033,334.466666,
260121_發球_01_01_LF_240.mov,LF,抬擊球手前1幀,10046,334.899994,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,10051,335.066659,
260121_發球_01_01_LF_240.mov,LF,蹲下(最低點),10053,335.133324,
260121_發球_01_01_LF_240.mov,LF,起跳(雙腳離地),10075,335.837973,
260121_發球_01_01_LF_240.mov,LF,躬身(拉到角度最大時),10098,336.626985,
260121_發球_01_01_LF_240.mov,LF,手肘到前,10109,336.993648,
260121_發球_01_01_LF_240.mov,LF,擊球(瞬間),10115,337.193646,
260121_發球_01_01_LF_240.mov,LF,球離手(瞬間),10116,337.226979,
260121_發球_01_01_LF_240.mov,LF,落地(腳著地瞬間),10126,337.560309,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,11097,369.926683,
260121_發球_01_01_LF_240.mov,LF,拋球(球位於最低點),11124,370.802684,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,11132,371.086919,
260121_發球_01_01_LF_240.mov,LF,拋球(球離手),11157,371.919095,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,11186,372.882394,
260121_發球_01_01_LF_240.mov,LF,抬擊球手前1幀,11200,373.343259,
260121_發球_01_01_LF_240.mov,LF,步伐腳跟著地,11204,373.476591,
260121_發球_01_01_LF_240.mov,LF,蹲下(最低點),11206,373.543253,
260121_發球_01_01_LF_240.mov,LF,起跳(雙腳離地),11229,374.309912,
260121_發球_01_01_LF_240.mov,LF,躬身(拉到角度最大時),11253,375.133124,
260121_發球_01_01_LF_240.mov,LF,手肘到前,11265,375.533329,
260121_發球_01_01_LF_240.mov,LF,擊球(瞬間),11268,375.633328,
260121_發球_01_01_LF_240.mov,LF,球離手(瞬間),11271,375.733327,
260121_發球_01_01_LF_240.mov,LF,落地(腳著地瞬間),11278,375.966658,
260121_發球_01_01_RF_240.mov,RF,站定準備,1004,33.47076,
260121_發球_01_01_X2_30.mp4,X2,站定準備,231,7.733332,
260121_發球_01_01_X2_30.mp4,X2,步伐腳跟著地,319,10.651365,
260121_發球_01_01_X2_30.mp4,X2,拋球(球位於最低點),332,11.099979,
260121_發球_01_01_X2_30.mp4,X2,步伐腳跟著地,333,11.115487,
260121_發球_01_01_X2_30.mp4,X2,拋球(球離手),339,11.33331,
260121_發球_01_01_X2_30.mp4,X2,步伐腳跟著地,345,11.515482,
260121_發球_01_01_X2_30.mp4,X2,抬擊球手前1幀,348,11.633328,
260121_發球_01_01_X2_30.mp4,X2,起跳(雙腳離地),350,11.699997,
260121_發球_01_01_X2_30.mp4,X2,蹲下(最低點),352,11.766664,
260121_發球_01_01_X2_30.mp4,X2,起跳(雙腳離地),356,11.899995,
260121_發球_01_01_X2_30.mp4,X2,躬身(拉到角度最大時),360,12.033323,
260121_發球_01_01_X2_30.mp4,X2,手肘到前,363,12.133318,
260121_發球_01_01_X2_30.mp4,X2,擊球(瞬間),365,12.199984,
260121_發球_01_01_X2_30.mp4,X2,球離手(瞬間),366,12.233317,
260121_發球_01_01_X2_30.mp4,X2,落地(腳著地瞬間),369,12.333316,
260121_發球_01_01_X_30.mp4,X,站定準備,264,8.806296,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,313,10.446482,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,325,10.846477,
260121_發球_01_01_X_30.mp4,X,拋球(球位於最低點),325,10.846476,
260121_發球_01_01_X_30.mp4,X,拋球(球離手),332,11.079806,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,338,11.279804,
260121_發球_01_01_X_30.mp4,X,抬擊球手前1幀,340,11.366664,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,343,11.446465,
260121_發球_01_01_X_30.mp4,X,蹲下(最低點),343,11.466665,
260121_發球_01_01_X_30.mp4,X,起跳(雙腳離地),349,11.666663,
260121_發球_01_01_X_30.mp4,X,躬身(拉到角度最大時),352,11.766666,
260121_發球_01_01_X_30.mp4,X,手肘到前,354,11.833332,
260121_發球_01_01_X_30.mp4,X,擊球(瞬間),357,11.93333,
260121_發球_01_01_X_30.mp4,X,球離手(瞬間),358,11.966663,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,603,20.129593,
260121_發球_01_01_X_30.mp4,X,拋球(球位於最低點),612,20.432427,
260121_發球_01_01_X_30.mp4,X,拋球(球離手),622,20.741397,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,629,20.974728,
260121_發球_01_01_X_30.mp4,X,蹲下(最低點),630,21.008058,
260121_發球_01_01_X_30.mp4,X,抬擊球手前1幀,631,21.041391,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,633,21.108057,
260121_發球_01_01_X_30.mp4,X,起跳(雙腳離地),639,21.308055,
260121_發球_01_01_X_30.mp4,X,手肘到前,645,21.508053,
260121_發球_01_01_X_30.mp4,X,躬身(拉到角度最大時),645,21.508053,
260121_發球_01_01_X_30.mp4,X,手肘到前,646,21.541383,
260121_發球_01_01_X_30.mp4,X,擊球(瞬間),648,21.608049,
260121_發球_01_01_X_30.mp4,X,球離手(瞬間),649,21.641382,
260121_發球_01_01_X_30.mp4,X,落地(腳著地瞬間),652,21.741381,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,870,29.009573,
260121_發球_01_01_X_30.mp4,X,拋球(球位於最低點),881,29.376236,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,883,29.442902,
260121_發球_01_01_X_30.mp4,X,拋球(球離手),887,29.576234,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,894,29.809565,
260121_發球_01_01_X_30.mp4,X,蹲下(最低點),895,29.866666,
260121_發球_01_01_X_30.mp4,X,抬擊球手前1幀,897,29.909563,
260121_發球_01_01_X_30.mp4,X,起跳(雙腳離地),905,30.188739,
260121_發球_01_01_X_30.mp4,X,躬身(拉到角度最大時),911,30.388737,
260121_發球_01_01_X_30.mp4,X,手肘到前,912,30.422069,
260121_發球_01_01_X_30.mp4,X,擊球(瞬間),914,30.488735,
260121_發球_01_01_X_30.mp4,X,球離手(瞬間),915,30.522068,
260121_發球_01_01_X_30.mp4,X,落地(腳著地瞬間),918,30.6,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,1131,37.7,
260121_發球_01_01_X_30.mp4,X,拋球(球位於最低點),1143,38.1,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,1143,38.133333,
260121_發球_01_01_X_30.mp4,X,拋球(球離手),1150,38.333344,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,1157,38.599997,
260121_發球_01_01_X_30.mp4,X,蹲下(最低點),1160,38.699996,
260121_發球_01_01_X_30.mp4,X,抬擊球手前1幀,1160,38.699994,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,1162,38.76666,
260121_發球_01_01_X_30.mp4,X,起跳(雙腳離地),1168,38.966658,
260121_發球_01_01_X_30.mp4,X,躬身(拉到角度最大時),1173,39.133323,
260121_發球_01_01_X_30.mp4,X,手肘到前,1175,39.199998,
260121_發球_01_01_X_30.mp4,X,擊球(瞬間),1177,39.266664,
260121_發球_01_01_X_30.mp4,X,球離手(瞬間),1178,39.299997,
260121_發球_01_01_X_30.mp4,X,落地(腳著地瞬間),1180,39.366665,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,1416,47.221999,
260121_發球_01_01_X_30.mp4,X,拋球(球位於最低點),1425,47.521996,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,1427,47.588661,
260121_發球_01_01_X_30.mp4,X,拋球(球離手),1434,47.821992,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,1440,48.021989,
260121_發球_01_01_X_30.mp4,X,蹲下(最低點),1442,48.099999,
260121_發球_01_01_X_30.mp4,X,抬擊球手前1幀,1443,48.121988,
260121_發球_01_01_X_30.mp4,X,起跳(雙腳離地),1450,48.366663,
260121_發球_01_01_X_30.mp4,X,躬身(拉到角度最大時),1457,48.599994,
260121_發球_01_01_X_30.mp4,X,手肘到前,1458,48.633325,
260121_發球_01_01_X_30.mp4,X,擊球(瞬間),1460,48.699991,
260121_發球_01_01_X_30.mp4,X,球離手(瞬間),1461,48.733324,
260121_發球_01_01_X_30.mp4,X,落地(腳著地瞬間),1463,48.79999,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,1702,56.740024,
260121_發球_01_01_X_30.mp4,X,拋球(球位於最低點),1709,56.996007,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,1713,57.133333,
260121_發球_01_01_X_30.mp4,X,拋球(球離手),1720,57.366663,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,1726,57.566661,
260121_發球_01_01_X_30.mp4,X,蹲下(最低點),1728,57.633327,
260121_發球_01_01_X_30.mp4,X,抬擊球手前1幀,1729,57.66666,
260121_發球_01_01_X_30.mp4,X,起跳(雙腳離地),1737,57.933324,
260121_發球_01_01_X_30.mp4,X,躬身(拉到角度最大時),1743,58.112047,
260121_發球_01_01_X_30.mp4,X,手肘到前,1744,58.145379,
260121_發球_01_01_X_30.mp4,X,擊球(瞬間),1746,58.212045,
260121_發球_01_01_X_30.mp4,X,球離手(瞬間),1747,58.245378,
260121_發球_01_01_X_30.mp4,X,落地(腳著地瞬間),1750,58.345376,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,1971,65.71628,
260121_發球_01_01_X_30.mp4,X,拋球(球位於最低點),1977,65.916276,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,1981,66.049606,
260121_發球_01_01_X_30.mp4,X,拋球(球離手),1987,66.249601,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,1994,66.482929,
260121_發球_01_01_X_30.mp4,X,抬擊球手前1幀,1995,66.516262,
260121_發球_01_01_X_30.mp4,X,蹲下(最低點),1996,66.549595,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,1998,66.61626,
260121_發球_01_01_X_30.mp4,X,起跳(雙腳離地),2003,66.782921,
260121_發球_01_01_X_30.mp4,X,躬身(拉到角度最大時),2009,66.982918,
260121_發球_01_01_X_30.mp4,X,手肘到前,2010,67.033331,
260121_發球_01_01_X_30.mp4,X,擊球(瞬間),2012,67.099999,
260121_發球_01_01_X_30.mp4,X,球離手(瞬間),2013,67.133332,
260121_發球_01_01_X_30.mp4,X,落地(腳著地瞬間),2016,67.233331,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,2241,74.710013,
260121_發球_01_01_X_30.mp4,X,拋球(球位於最低點),2248,74.966664,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,2252,75.099996,
260121_發球_01_01_X_30.mp4,X,拋球(球離手),2258,75.299994,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,2265,75.533325,
260121_發球_01_01_X_30.mp4,X,蹲下(最低點),2267,75.599991,
260121_發球_01_01_X_30.mp4,X,抬擊球手前1幀,2267,75.599989,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,2270,75.699995,
260121_發球_01_01_X_30.mp4,X,起跳(雙腳離地),2275,75.86666,
260121_發球_01_01_X_30.mp4,X,躬身(拉到角度最大時),2280,76.033325,
260121_發球_01_01_X_30.mp4,X,手肘到前,2283,76.133322,
260121_發球_01_01_X_30.mp4,X,擊球(瞬間),2285,76.199988,
260121_發球_01_01_X_30.mp4,X,球離手(瞬間),2286,76.233321,
260121_發球_01_01_X_30.mp4,X,落地(腳著地瞬間),2288,76.299987,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,2517,83.91424,
260121_發球_01_01_X_30.mp4,X,拋球(球位於最低點),2526,84.214236,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,2528,84.280902,
260121_發球_01_01_X_30.mp4,X,拋球(球離手),2534,84.480899,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,2541,84.71423,
260121_發球_01_01_X_30.mp4,X,蹲下(最低點),2543,84.780896,
260121_發球_01_01_X_30.mp4,X,抬擊球手前1幀,2543,84.780895,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,2546,84.880893,
260121_發球_01_01_X_30.mp4,X,起跳(雙腳離地),2551,85.047558,
260121_發球_01_01_X_30.mp4,X,躬身(拉到角度最大時),2556,85.214223,
260121_發球_01_01_X_30.mp4,X,手肘到前,2559,85.314221,
260121_發球_01_01_X_30.mp4,X,擊球(瞬間),2561,85.380887,
260121_發球_01_01_X_30.mp4,X,球離手(瞬間),2562,85.41422,
260121_發球_01_01_X_30.mp4,X,落地(腳著地瞬間),2564,85.480886,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,2804,93.483266,
260121_發球_01_01_X_30.mp4,X,拋球(球位於最低點),2814,93.816596,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,2816,93.883262,
260121_發球_01_01_X_30.mp4,X,拋球(球離手),2822,94.099999,
260121_發球_01_01_X_30.mp4,X,步伐腳跟著地,2828,94.299995,
260121_發球_01_01_X_30.mp4,X,蹲下(最低點),2831,94.399994,
260121_發球_01_01_X_30.mp4,X,抬擊球手前1幀,2831,94.399993,
260121_發球_01_01_X_30.mp4,X,起跳(雙腳離地),2838,94.633333,
260121_發球_01_01_X_30.mp4,X,拋球(球離手),2839,94.666656,
260121_發球_01_01_X_30.mp4,X,躬身(拉到角度最大時),2845,94.866664,
260121_發球_01_01_X_30.mp4,X,手肘到前,2848,94.966663,
260121_發球_01_01_X_30.mp4,X,擊球(瞬間),2850,95.033329,
260121_發球_01_01_X_30.mp4,X,球離手(瞬間),2851,95.066662,
260121_發球_01_01_X_30.mp4,X,落地(腳著地瞬間),2852,95.099995,
260121_發球_01_01_Y_30.mp4,Y,站定準備,200,6.676848,
260121_發球_01_01_Y_30.mp4,Y,步伐腳跟著地,323,10.776442,
260121_發球_01_01_Y_30.mp4,Y,拋球(球位於最低點),335,11.176436,
260121_發球_01_01_Y_30.mp4,Y,步伐腳跟著地,336,11.209771,
260121_發球_01_01_Y_30.mp4,Y,拋球(球離手),340,11.343101,
260121_發球_01_01_Y_30.mp4,Y,步伐腳跟著地,347,11.576432,
260121_發球_01_01_Y_30.mp4,Y,抬擊球手前1幀,348,11.633329,
260121_發球_01_01_Y_30.mp4,Y,步伐腳跟著地,350,11.676431,
260121_發球_01_01_Y_30.mp4,Y,蹲下(最低點),350,11.676427,
260121_發球_01_01_Y_30.mp4,Y,起跳(雙腳離地),357,11.909758,
260121_發球_01_01_Y_30.mp4,Y,躬身(拉到角度最大時),359,11.976424,
260121_發球_01_01_Y_30.mp4,Y,手肘到前,363,12.109756,
260121_發球_01_01_Y_30.mp4,Y,擊球(瞬間),365,12.176422,
260121_發球_01_01_Y_30.mp4,Y,球離手(瞬間),366,12.209755,
260121_發球_01_01_Y_30.mp4,Y,落地(腳著地瞬間),370,12.343087,
260121_發球_01_02_LF_240.mov,LF,站定準備,500,16.668999,
260121_發球_01_02_LF_240.mov,LF,步伐腳跟著地,580,19.344995,
260121_發球_01_02_LF_240.mov,LF,拋球(球位於最低點),628,20.93973,
260121_發球_01_02_LF_240.mov,LF,步伐腳跟著地,637,21.239727,
260121_發球_01_02_LF_240.mov,LF,拋球(球離手),658,21.93394,
260121_發球_01_02_LF_240.mov,LF,步伐腳跟著地,685,22.860564,
260121_發球_01_02_LF_240.mov,LF,蹲下(最低點),694,23.161263,
260121_發球_01_02_LF_240.mov,LF,抬擊球手前1幀,698,23.270128,
260121_發球_01_02_LF_240.mov,LF,步伐腳跟著地,714,23.802595,
260121_發球_01_02_LF_240.mov,LF,起跳(雙腳離地),732,24.40182,
260121_發球_01_02_LF_240.mov,LF,躬身(拉到角度最大時),743,24.793052,
260121_發球_01_02_LF_240.mov,LF,手肘到前,758,25.280922,
260121_發球_01_02_LF_240.mov,LF,擊球(瞬間),765,25.516917,
260121_發球_01_02_LF_240.mov,LF,球離手(瞬間),767,25.599999,
260121_發球_01_02_LF_240.mov,LF,落地(腳著地瞬間),780,26.033328,
260121_發球_01_02_LF_240.mov,LF,步伐腳跟著地,1644,54.800278,
260121_發球_01_02_LF_240.mov,LF,拋球(球位於最低點),1682,56.070751,
260121_發球_01_02_LF_240.mov,LF,步伐腳跟著地,1690,56.337733,
260121_發球_01_02_LF_240.mov,LF,拋球(球離手),1717,57.259622,
260121_發球_01_02_LF_240.mov,LF,步伐腳跟著地,1745,58.169769,
260121_發球_01_02_LF_240.mov,LF,蹲下(最低點),1760,58.688619,
260121_發球_01_02_LF_240.mov,LF,步伐腳跟著地,1762,58.755287,
260121_發球_01_02_LF_240.mov,LF,抬擊球手前1幀,1762,58.755285,
260121_發球_01_02_LF_240.mov,LF,起跳(雙腳離地),1787,59.594225,
260121_發球_01_02_LF_240.mov,LF,躬身(拉到角度最大時),1802,60.087152,
260121_發球_01_02_LF_240.mov,LF,手肘到前,1821,60.725087,
260121_發球_01_02_LF_240.mov,LF,擊球(瞬間),1827,60.90662,
260121_發球_01_02_LF_240.mov,LF,球離手(瞬間),1828,60.962949,
260121_發球_01_02_LF_240.mov,LF,落地(腳著地瞬間),1839,61.325644,
260121_發球_01_02_LF_240.mov,LF,步伐腳跟著地,2685,89.514224,
260121_發球_01_02_LF_240.mov,LF,拋球(球位於最低點),2720,90.675369,
260121_發球_01_02_LF_240.mov,LF,拋球(球離手),2731,91.043543,
260121_發球_01_02_LF_240.mov,LF,拋球(球離手),2755,91.833472,
260121_發球_01_02_LF_240.mov,LF,步伐腳跟著地,2784,92.817805,
260121_發球_01_02_LF_240.mov,LF,蹲下(最低點),2795,93.172058,
260121_發球_01_02_LF_240.mov,LF,抬擊球手前1幀,2798,93.279346,
260121_發球_01_02_LF_240.mov,LF,步伐腳跟著地,2802,93.41916,
260121_發球_01_02_LF_240.mov,LF,起跳(雙腳離地),2828,94.297361,
260121_發球_01_02_LF_240.mov,LF,躬身(拉到角度最大時),2845,94.835577,
260121_發球_01_02_LF_240.mov,LF,手肘到前,2863,95.452507,
260121_發球_01_02_LF_240.mov,LF,擊球(瞬間),2868,95.616135,
260121_發球_01_02_LF_240.mov,LF,球離手(瞬間),2870,95.672685,
260121_發球_01_02_LF_240.mov,LF,落地(腳著地瞬間),2872,95.739349,
260121_發球_01_02_LF_240.mov,LF,落地(腳著地瞬間),2879,95.97268,
260121_發球_01_02_LF_240.mov,LF,步伐腳跟著地,3717,123.929129,
260121_發球_01_02_LF_240.mov,LF,拋球(球位於最低點),3749,124.970492,
